==========================================
SLURM_JOB_ID = 5765099
SLURM_JOB_NODELIST = d13-06
TMPDIR = /tmp/SLURM_5765099
==========================================
/home1/zliu9986/communication-translation
09-03-21 17:23:55 - Dataset Loaded
09-03-21 17:23:55 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec_noBT.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=8e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart-large-cc25', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_noBT_lr8.0e-6_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-03-21 17:34:00 - epoch 0 | global step 0 | mode validation | loss 3.1148 | accuracy 12.42 | mean_length 63.6134
09-03-21 17:34:00 - Saving model to Output/accGrad4_mbart_noBT_lr8.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 12.42, Saved to Path: Output/accGrad4_mbart_noBT_lr8.0e-6_7distractors_maxstep8192_seed43
09-03-21 17:36:01 - epoch 0 | global step 10 | mode train | loss 2.38 | accuracy 17.1875 | mean_length 57.9125
09-03-21 17:37:52 - epoch 0 | global step 20 | mode train | loss 2.2835 | accuracy 14.0625 | mean_length 55.175
09-03-21 17:39:43 - epoch 0 | global step 30 | mode train | loss 2.1715 | accuracy 13.4375 | mean_length 55.3438
09-03-21 17:41:34 - epoch 0 | global step 40 | mode train | loss 2.5479 | accuracy 10.9375 | mean_length 39.7906
09-03-21 17:43:22 - epoch 0 | global step 50 | mode train | loss 2.5164 | accuracy 13.75 | mean_length 46.3531
09-03-21 17:45:11 - epoch 0 | global step 60 | mode train | loss 2.4673 | accuracy 12.8125 | mean_length 48.2156
09-03-21 17:47:00 - epoch 0 | global step 70 | mode train | loss 2.4266 | accuracy 12.5 | mean_length 52.4594
09-03-21 17:48:49 - epoch 0 | global step 80 | mode train | loss 2.2349 | accuracy 11.25 | mean_length 55.8188
09-03-21 17:50:38 - epoch 0 | global step 90 | mode train | loss 2.1473 | accuracy 10.625 | mean_length 57.0844
09-03-21 17:52:28 - epoch 0 | global step 100 | mode train | loss 2.11 | accuracy 13.125 | mean_length 60.2437
09-03-21 17:54:18 - epoch 0 | global step 110 | mode train | loss 2.0834 | accuracy 13.75 | mean_length 61.6938
09-03-21 17:56:09 - epoch 0 | global step 120 | mode train | loss 2.1056 | accuracy 11.25 | mean_length 63.2094
09-03-21 17:57:59 - epoch 0 | global step 130 | mode train | loss 2.0859 | accuracy 14.0625 | mean_length 62.7437
09-03-21 17:59:48 - epoch 0 | global step 140 | mode train | loss 2.0921 | accuracy 13.125 | mean_length 64
09-03-21 18:01:39 - epoch 0 | global step 150 | mode train | loss 2.1006 | accuracy 10.9375 | mean_length 64
09-03-21 18:03:28 - epoch 0 | global step 160 | mode train | loss 2.0974 | accuracy 11.5625 | mean_length 64
09-03-21 18:05:17 - epoch 0 | global step 170 | mode train | loss 2.0922 | accuracy 14.0625 | mean_length 64
09-03-21 18:07:05 - epoch 0 | global step 180 | mode train | loss 2.0879 | accuracy 11.875 | mean_length 64
09-03-21 18:09:01 - epoch 0 | global step 190 | mode train | loss 2.0943 | accuracy 12.1875 | mean_length 64
09-03-21 18:10:56 - epoch 0 | global step 200 | mode train | loss 2.0932 | accuracy 11.25 | mean_length 64
09-03-21 18:12:52 - epoch 0 | global step 210 | mode train | loss 2.0849 | accuracy 12.1875 | mean_length 64
